id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10442917,Apartment in Felipe II square,9900516,Andrea,Salamanca,Goya,40.4237,-3.67362,Entire home/apt,150,30,0,,,1,0
10442982,Suit de lujo con jacuzzi,24405391,Victoria,Chamberí,Trafalgar,40.43041,-3.70399,Private room,200,1,0,,,3,343
10445067,Piso/wifi: Paseo de las Acacias,53809583,Ruth,Arganzuela,Acacias,40.40367,-3.70481,Entire home/apt,60,4,104,2019-11-04,2.28,2,222
10454527,Suite near IFEMA/Airport (30mins from centre),34866253,Daniel,Hortaleza,Palomas,40.45234,-3.6152,Private room,36,1,85,2019-10-26,1.90,1,20
10464745,"APARTAMENTO ""SOL"" TIPO ESTUDIO",53916422,Fior,Centro,Sol,40.4138,-3.7076,Entire home/apt,51,1,415,2019-10-28,9.13,2,314
10465938,vivienda cerca de IFEMA para turismo o trabajo,53929658,Gema,San Blas - Canillejas,Simancas,40.43305,-3.62483,Entire home/apt,60,4,16,2018-04-26,0.41,1,221
10470818,Habitacion en Madrid Río,44356938,Juana,Latina,Cármenes,40.40751,-3.72363,Private room,27,1,20,2019-10-14,0.43,2,365
10490005,Acogedora casa a 15 min del centro 1,44107041,"Amaia, Marta Y Jesús",Moncloa - Aravaca,Valdezarza,40.46462,-3.72271,Private room,27,1,10,2019-07-09,0.22,3,140
10493296,AEROPUERTO,54086531,Aeropuerto,Barajas,Timón,40.47071,-3.58548,Private room,19,1,27,2017-03-01,0.58,1,0
10493501,"Gorgous, new and centric: Atocha",54095349,Silvia,Retiro,Adelfas,40.39912,-3.67179,Entire home/apt,90,1,42,2019-09-18,0.91,1,200
10505926,Precioso piso muy bien comunicado,6770137,Ana,Usera,Almendrales,40.38083,-3.69632,Entire home/apt,140,7,0,,,1,0
10509732,Double room near the center,54186796,Aroa,Arganzuela,Chopera,40.39428,-3.69806,Private room,30,1,2,2016-03-26,0.04,1,0
10511181,Carlos Paino 2A,9846097,Jesus,Carabanchel,Vista Alegre,40.38745,-3.74365,Entire home/apt,47,5,13,2019-10-04,0.51,18,281
10511300,COZY BEDROOM IN GRAN VIA,21305575,Antonio,Centro,Sol,40.41903,-3.70341,Private room,39,2,91,2019-10-06,1.96,1,359
10523086,Designer LOFT INSIDE Plaza Mayor,2009482,Miguel,Centro,Sol,40.41516,-3.70707,Entire home/apt,60,3,158,2019-11-03,3.48,1,46
10524194,"Chamartín y Plaza de Castilla 9, Apartment",11340614,Pedro,Chamartín,Castilla,40.47005,-3.68644,Entire home/apt,70,4,141,2019-11-05,3.03,4,51
10533378,"Apartament in Center of Madrid, Atocha",54317002,Francisco,Arganzuela,Delicias,40.40069,-3.69448,Entire home/apt,55,2,249,2019-10-25,5.42,2,78
10534069,Room at the most exclusive Area in Madrid,54320845,Carlos,Chamberí,Almagro,40.42939,-3.69282,Private room,25,3,120,2019-10-15,2.62,1,343
10536601,Habitación 1 o 2  Madrid Centro,22474892,Javier,Centro,Universidad,40.42671,-3.70942,Private room,34,4,13,2019-03-17,0.42,1,0
10539504,"Habitacion privada.Centro, econ . P",54347960,Mary,Tetuán,Castillejos,40.4572,-3.69395,Private room,40,1,12,2017-01-31,0.28,2,0
10541138,BONITA HABITACIÓN  y TRANQUILA,54324488,Sara,Carabanchel,Buenavista,40.37099,-3.75594,Private room,20,2,32,2019-10-29,0.69,3,154
10541382,Nice apartment near the airport.,50661039,Olga,Ciudad Lineal,Costillares,40.4751,-3.66761,Entire home/apt,75,2,109,2019-11-03,2.35,1,349
10555639,La Bohardilla de Laura,52766867,Maria,Centro,Sol,40.41894,-3.70067,Entire home/apt,55,1,67,2018-09-28,1.47,1,252
10561234,Apartamento 1 Favorit Madrid centro,54477409,Javier,Arganzuela,Acacias,40.40554,-3.71043,Entire home/apt,50,1,170,2019-11-03,3.73,2,191
10562282,Appt confortable plein centre ville avec Wifi,54480180,C Concha,Moncloa - Aravaca,Argüelles,40.42844,-3.71894,Entire home/apt,58,6,6,2019-06-03,0.15,1,252
10563232,Big Double room in front of Retiro,54484373,Goska,Retiro,Ibiza,40.41769,-3.67759,Private room,36,2,32,2016-10-02,0.72,1,0
10570903,"Great view, renovated on Castellana",4219180,Alicia,Chamartín,Nueva España,40.46028,-3.68926,Entire home/apt,105,15,26,2019-10-06,0.62,1,133
10579286,Excellent apartment in Malasaña,2931421,Daniel,Centro,Universidad,40.42028,-3.70413,Entire home/apt,80,2,197,2019-10-31,4.31,10,71
10586228,Nice studio in Madrid center,6928335,Julie,Centro,Embajadores,40.41001,-3.69792,Entire home/apt,45,2,5,2016-06-20,0.11,1,0
10594739,Cozy apartment near Madrid Rio,17163339,Irene Y Jesús,Arganzuela,Chopera,40.39186,-3.6971,Entire home/apt,55,14,24,2018-06-15,0.56,1,165
10600109,Casa en el centro de Madrid!!!,44441832,Arantxa,Arganzuela,Delicias,40.39664,-3.69107,Entire home/apt,50,3,3,2018-11-17,0.22,1,364
10640179,Single room 1,8750775,José Y Raquel,Moratalaz,Fontarrón,40.40093,-3.63742,Private room,18,3,110,2019-06-12,2.38,2,0
10654958,Piso tranquilo centro de Madrid,34498791,Ivan,Centro,Embajadores,40.40913,-3.70275,Entire home/apt,60,2,36,2017-10-16,0.79,1,0
10676283,Beautiful Apt. Historic District - Sol,4975799,Kristian,Centro,Sol,40.41708,-3.70406,Entire home/apt,95,2,362,2019-11-08,7.81,11,273
10676318,Studio in front of Retiro Park,55147936,Rafael,Retiro,Jerónimos,40.41581,-3.68955,Entire home/apt,90,3,5,2018-11-28,0.11,1,351
10677284,Charming Urban Apt. Historic District - Sol,4975799,Kristian,Centro,Sol,40.41701,-3.70273,Entire home/apt,95,2,341,2019-11-04,7.37,11,281
10678539,Apartamento diseño.Design apartment,41079152,Guillermo,Tetuán,Bellas Vistas,40.45473,-3.70342,Entire home/apt,78,2,23,2019-10-27,0.53,1,224
10680552,Room near city center Bedroom A,52499148,Chen,Carabanchel,Opañel,40.38812,-3.73098,Private room,13,2,28,2019-10-01,0.62,2,284
10681179,Design Puerta Del Sol (M2),22416437,Hugo Y Silvia,Centro,Sol,40.4172,-3.70336,Entire home/apt,65,1,32,2019-10-23,0.85,6,125
10681391,"Habitación doble Chueca, Madrid",55149356,Oscar,Centro,Justicia,40.42107,-3.70039,Private room,45,2,12,2016-06-28,0.26,1,252
10683099,Centro Apartment,50542973,Abbey,Centro,Cortes,40.41447,-3.70107,Entire home/apt,72,1,2,2018-06-24,0.09,1,0
10694787,Plaza Mayor y Puerta del Sol. Bonita habitación.,4599113,Joshu,Centro,Sol,40.41722,-3.70586,Private room,25,1,80,2018-07-23,1.73,1,0
10699176,Chulísima habitación en el centro!,55278897,Javier,Chamberí,Trafalgar,40.43037,-3.70069,Private room,39,3,50,2019-10-28,1.08,1,54
10707563,"Habitación  luminosa en ático ,  Chamberí",21634000,Nacho,Chamberí,Rios Rosas,40.44011,-3.70042,Private room,22,5,26,2019-05-15,0.56,1,43
10708680,Attic in Atocha with pool,55336848,Maria Isabel,Arganzuela,Palos de Moguer,40.40159,-3.68911,Private room,43,2,96,2019-11-04,2.21,1,347
10715697,PUERTA DEL SOL APARTAMENTO EXTERIOR,55376811,Marta,Centro,Sol,40.41642,-3.70626,Entire home/apt,125,2,212,2019-11-03,4.71,2,162
10717137,APARTAMENT0 CENTRO SOL MADRID,55376811,Marta,Centro,Sol,40.41681,-3.70677,Entire home/apt,125,2,200,2019-10-28,4.56,2,182
10717396,Ventas.Plaza De Toros. A/C.,15208964,Pedro,Salamanca,Fuente del Berro,40.42891,-3.66356,Entire home/apt,59,3,113,2019-10-25,2.46,5,54
10721228,Hipster & modern apartment for 6 situated in the trendiest area of Madrid,9228673,Home At Homes,Centro,Justicia,40.42015,-3.69825,Entire home/apt,230,5,55,2019-10-16,1.32,14,326
10722467,Light & relax in the heart Madrid AC,6365055,Ana & Ricardo,Centro,Embajadores,40.41039,-3.70424,Entire home/apt,65,4,149,2019-11-04,3.26,4,95
10739682,Habitacion grande y privada,55519752,Jason,Chamartín,Prosperidad,40.44482,-3.66766,Private room,25,2,32,2017-06-25,0.70,1,312
10744346,APARTMENT  -78m2- FOR 4 IN MADRID !,55545657,Renato,Centro,Embajadores,40.40904,-3.70092,Entire home/apt,83,3,189,2019-11-03,4.12,1,33
10744350,Sol Imperial Apartment 121,39362213,Ricardo,Centro,Sol,40.41707,-3.70509,Entire home/apt,80,1,1,2016-10-31,0.03,23,5
10748337,randy i'm easy going and respectful,55569131,Randy,Salamanca,Fuente del Berro,40.42294,-3.6633,Entire home/apt,30,1,0,,,1,0
10751436,Cozy big apartment near Reina Sofia,36225435,Daniele,Arganzuela,Palos de Moguer,40.40499,-3.69579,Entire home/apt,90,4,12,2019-11-03,0.32,2,9
10757948,HABITACION AMPLIA Y COMODA,55632261,Julian,Puente de Vallecas,Palomeras Bajas,40.39003,-3.6626,Private room,35,1,0,,,1,0
10758197,"Best Location Loft! Cute, WIFI! Puerta del Sol",50350288,Carol E Iván,Centro,Sol,40.4168,-3.70216,Entire home/apt,63,1,241,2019-10-26,5.25,4,295
10758430,Studio steps from Atocha Train Station and Center.,7693334,Laurel,Retiro,Jerónimos,40.40838,-3.68841,Entire home/apt,39,2,0,,,1,0
10762567,Private Room and Bathroom in Modern B&B Apartment,25948109,Luis,Fuencarral - El Pardo,Mirasierra,40.48909,-3.70285,Private room,46,1,140,2019-11-07,3.07,2,311
10764720,Confortable room in Madrid Capital,55671582,Jose,Carabanchel,Opañel,40.38762,-3.72772,Private room,20,2,23,2019-09-30,0.54,2,336
10766800,RoomMateMadrid 6GB,547389,Eugenia,Chamberí,Gaztambide,40.43683,-3.7127,Private room,32,2,0,,,12,0
10776306,Casa baja junto Caja Mágica,55742820,Mayte,Usera,San Fermín,40.37084,-3.68801,Entire home/apt,100,7,0,,,1,0
10778858,Madrid Studio Apartments,4777959,Verónica,Chamartín,Castilla,40.47012,-3.68578,Entire home/apt,55,2,8,2018-02-04,0.19,4,0
10789641,Estudio en el corazón de Chamberí,45698435,Laura,Chamberí,Trafalgar,40.43128,-3.70034,Entire home/apt,35,2,121,2019-08-25,2.75,1,0
10793671,"Madrid Centro, Museums, Wifi,Pkg_",43875298,Antonio,Centro,Embajadores,40.40871,-3.69823,Entire home/apt,35,3,4,2018-01-27,0.11,3,147
10795353,Modern apartment close to Retiro,27257579,Dani&Ale,Retiro,Ibiza,40.42043,-3.67704,Entire home/apt,90,2,91,2019-11-03,2.16,1,55
10795469,Cozy & bright penthouse PLAZA MAYOR,43388435,Ricardo,Centro,Sol,40.41405,-3.7071,Shared room,60,5,6,2019-07-17,0.19,1,0
10799398,Habitación doble con baño privado,18566251,Amalia,Carabanchel,San Isidro,40.39869,-3.72119,Private room,21,5,40,2019-09-17,0.94,1,100
10805912,A beautiful apartment in Salamanca - Madrid,42076124,Eliane,Salamanca,Goya,40.42485,-3.67615,Entire home/apt,160,3,68,2019-10-19,1.51,1,297
10808685,Habitacion muy cómoda y acogedora!,7050715,Alejandro,Fuencarral - El Pardo,Pilar,40.4756,-3.70363,Private room,15,1,0,,,1,0
10817303,cozy studio Malasaña,1889661,Christian,Centro,Universidad,40.42276,-3.7021,Entire home/apt,60,2,32,2019-10-13,0.75,1,24
10819169,Black & White Rooftop Attic | Since 1897,56019156,Joaquín,Chamberí,Almagro,40.43689,-3.69327,Entire home/apt,100,2,96,2019-11-03,4.52,1,320
10819448,Luminous apartment close to Plaza Santa Ana,1650712,Ximena,Centro,Embajadores,40.41158,-3.70267,Entire home/apt,121,2,19,2019-05-15,0.44,26,0
10847533,Mini estudio exterior,12676964,Elisa,Salamanca,Goya,40.42507,-3.66871,Entire home/apt,60,2,134,2019-10-26,2.96,3,53
10848457,LOFT IN Salamanca NH,43622364,Vladyslav,Salamanca,Goya,40.4256,-3.6798,Entire home/apt,51,2,166,2019-10-19,3.65,1,289
10849742,"Under roof studio in ""old"" Madrid",56195761,Alfonso,Centro,Palacio,40.41659,-3.71152,Entire home/apt,65,2,142,2019-10-07,3.13,4,345
10852367,Cerca IFEMA Y AEROPUERTO,23927503,Fernando,Hortaleza,Pinar del Rey,40.47913,-3.64668,Entire home/apt,60,2,127,2019-11-03,2.76,1,60
10854277,Madrid - Apartamento 1A,35712072,Trize,Centro,Sol,40.41979,-3.70203,Entire home/apt,129,3,10,2019-09-22,0.25,15,151
10854901,Madrid - Apartamento 2A,35712072,Trize,Centro,Justicia,40.41985,-3.69989,Entire home/apt,129,3,12,2019-06-03,0.27,15,150
10855140,Madrid - Apartamento 3A,35712072,Trize,Centro,Sol,40.41979,-3.70026,Entire home/apt,129,3,5,2019-10-20,0.12,15,131
10855267,Madrid - Apartamento 1D,35712072,Trize,Centro,Sol,40.4193,-3.70037,Entire home/apt,129,3,0,,,15,152
10873648,Habitación doble,55125751,Angeles,Moncloa - Aravaca,Ciudad Universitaria,40.45625,-3.7165,Entire home/apt,70,2,11,2019-10-22,0.24,1,349
10893923,Apartamento en el barrio de moda,31839230,María,Centro,Embajadores,40.40875,-3.70025,Entire home/apt,45,1,3,2016-05-04,0.07,1,0
10899865,Habitación en Puerta de toledo (Madrid),56486845,Antonio,Centro,Embajadores,40.40873,-3.70968,Private room,18,2,125,2018-04-23,2.98,1,0
10913078,Penthouse with terrace at La Latina,26969716,Gabriela,Centro,Embajadores,40.41073,-3.70821,Entire home/apt,150,2,217,2019-10-22,4.91,1,133
10913431,Madrid - Apartamento 2D,35712072,Trize,Centro,Sol,40.41766,-3.70027,Entire home/apt,129,3,1,2019-10-13,1,15,152
10913494,Madrid - Apartamento 3D,35712072,Trize,Centro,Sol,40.41839,-3.70024,Entire home/apt,129,3,1,2017-05-04,0.03,15,140
10913564,Madrid - Studio 1B,35712072,Trize,Centro,Sol,40.41928,-3.70052,Entire home/apt,99,3,0,,,15,150
10913935,Madrid - Studio 1C,35712072,Trize,Centro,Sol,40.41783,-3.70059,Entire home/apt,99,3,2,2019-10-13,0.05,15,151
10914059,Madrid - Studio 2B,35712072,Trize,Centro,Sol,40.41962,-3.70158,Entire home/apt,99,3,3,2018-09-20,0.10,15,148
10914136,Madrid Studio - 2C,35712072,Trize,Centro,Sol,40.41967,-3.70017,Entire home/apt,99,3,2,2019-10-13,0.15,15,146
10914190,Madrid - Studio 3B,35712072,Trize,Centro,Sol,40.41828,-3.7006,Entire home/apt,99,3,0,,,15,134
10914226,Madrid - Studio 3C,35712072,Trize,Centro,Sol,40.41976,-3.70069,Entire home/apt,99,3,2,2019-10-14,0.05,15,145
10914345,Madrid - Espectacular Atico,35712072,Trize,Centro,Sol,40.41772,-3.70144,Entire home/apt,150,3,7,2019-10-12,0.16,15,332
10923447,Bastet House Plaza Mayor,53400845,Alfredo,Centro,Embajadores,40.41332,-3.70588,Entire home/apt,59,2,271,2019-11-03,5.93,2,307
10925850,APARTAMENTO+GARAJE+PISCINA+METRO+ 8 LINEAS AUTOBUS,44066038,Eduardo,Fuencarral - El Pardo,Peñagrande,40.4816,-3.7261,Entire home/apt,56,3,64,2018-09-09,1.42,2,37
10926925,Apartamento de diseño en La Latina,56643633,Mundy,Centro,Embajadores,40.40998,-3.70714,Entire home/apt,70,2,9,2019-03-17,0.24,1,221
10950829,Luxury Apartment in Gran Vía,56794360,Art,Centro,Justicia,40.42123,-3.69783,Entire home/apt,74,3,153,2019-10-26,3.35,1,137
10960810,Piso Avenida de America 10,40564496,Javier,Chamartín,Prosperidad,40.44108,-3.66982,Private room,22,1,3,2016-07-15,0.07,1,0
10977741,FREE WiFi Centro Madrid Ap. Pza Olavide,27526991,Leticia&Fer,Chamberí,Trafalgar,40.43264,-3.69967,Hotel room,71,1,71,2019-07-22,1.57,48,192
10980549,Apartamento en el centro,56867613,Rafael,Centro,Universidad,40.4282,-3.7134,Entire home/apt,65,1,41,2019-10-19,3.32,1,311
10981040,"MODERN  PISO. 
GRAN VÍA//CENTRO MADRID.",56795706,Julian,Centro,Sol,40.4198,-3.70297,Entire home/apt,69,1,307,2019-11-03,6.72,1,263
10981660,Habitación en Marqués de Vadillo,56976357,Marta,Carabanchel,Opañel,40.39747,-3.71565,Private room,24,1,62,2019-10-26,1.36,1,10
10984585,Bright apartment close to Museums,27767089,Fernando,Centro,Embajadores,40.40967,-3.69399,Entire home/apt,74,2,264,2019-11-03,5.77,1,304
10992119,Alquiler Habitacion Fin de Semana,39589239,Paco,Arganzuela,Legazpi,40.39012,-3.69053,Private room,75,1,0,,,1,0
10992615,Room in the greenest city center,833099,Belén,Moncloa - Aravaca,Casa de Campo,40.42267,-3.71743,Private room,35,2,9,2018-06-17,0.21,1,281
10993059,Estudio completo TINY BLUE MOON,38347848,Laura,Salamanca,Fuente del Berro,40.42648,-3.66789,Entire home/apt,39,4,150,2019-10-28,3.59,1,69
11001199,Charming apartment Reina Sofía WIFI,43653323,Antonio,Arganzuela,Palos de Moguer,40.40671,-3.69446,Entire home/apt,55,3,203,2019-10-30,4.51,3,222
11001575,Your Madrid Home,22786706,Alessandra,Chamberí,Almagro,40.43733,-3.69906,Entire home/apt,80,5,141,2019-10-06,3.11,1,1
11002482,Luminoso y acojedor Piso en Madrid,4503896,Maria Aparecida,Carabanchel,San Isidro,40.39251,-3.72765,Entire home/apt,60,2,0,,,1,0
11003874,Room in Madrid Capital,55671582,Jose,Carabanchel,Opañel,40.3873,-3.72613,Private room,20,2,18,2019-06-04,0.40,2,349
11004186,"Amplia vivienda exterior Caja Mágica, 50€ noche",2428976,Esmeralda,Usera,San Fermín,40.36715,-3.68813,Entire home/apt,50,3,26,2019-08-18,0.57,1,36
11028671,Apartment in Royal Palace,57231649,Monica,Moncloa - Aravaca,Casa de Campo,40.42184,-3.71917,Entire home/apt,62,2,190,2019-10-13,4.18,2,239
11038737,Double room,57283607,Inti,Arganzuela,Legazpi,40.39126,-3.69343,Private room,20,1,1,2016-02-28,0.02,1,0
11041389,Piso Wanda/Julian Camarillo 4P.,54387648,Fernando,San Blas - Canillejas,Simancas,40.43123,-3.6233,Entire home/apt,60,2,66,2019-11-03,2.00,3,161
11043372,Apartamento con encanto en Madrid de los Austrias,15194266,Diego,Centro,Palacio,40.41266,-3.70876,Entire home/apt,62,2,246,2019-10-22,6.02,3,190
11043758,"Aeropuerto,Ifema,RMciudad deportiva",57314745,Germán,Hortaleza,Valdefuentes,40.49553,-3.6156,Entire home/apt,89,3,64,2019-10-13,1.42,1,316
11049959,Big apartment in Madrid center,15251762,Ana,Centro,Universidad,40.42423,-3.71036,Entire home/apt,35,5,8,2017-04-02,0.18,1,0
11050061,Precioso duplex cercano al centro.,57351353,Gemma María,Usera,Moscardó,40.38783,-3.70081,Private room,20,2,7,2017-07-09,0.16,1,0
11050585,Downtown Madrid Espectacular Studio Chueca,27526991,Leticia&Fer,Centro,Justicia,40.4252,-3.69382,Hotel room,71,1,95,2019-09-18,2.09,48,338
11052224,Literary Quarter 5 minutes to Prado,3233170,Ernesto,Centro,Cortes,40.41181,-3.6971,Entire home/apt,100,3,164,2019-10-30,3.72,13,332
11054582,Design Penthouse downtown Madrid,54949691,Sol,Centro,Universidad,40.42464,-3.70318,Entire home/apt,80,4,200,2019-11-03,4.55,2,133
11056834,"COZY LOFT M.CENTER
4 p,wifi,pool
Air conditioner",57286373,Monica,Centro,Justicia,40.42481,-3.69941,Entire home/apt,76,4,154,2019-11-05,3.42,1,333
11057201,Cozy & Renewed 1BD - La Latina,57387050,Juan Carlos,Centro,Palacio,40.4131,-3.71216,Entire home/apt,68,2,131,2019-11-05,2.89,1,341
11057913,ROYAL PALACE-OPERA (GREAT VIEWS),9211956,Isabel,Centro,Palacio,40.41828,-3.71011,Entire home/apt,70,2,57,2019-11-03,1.27,1,74
